783	[49, 120, 136, 157]
784	[38, 44, 82, 102, 112, 126]
785	[1, 26, 69, 141]
786	[41, 53, 54, 82, 94, 140, 216]
787	[1, 19, 22, 53, 119, 121, 149, 197]
788	[10, 37, 56, 168, 174]
789	[11, 14, 21, 29, 91]
790	[13, 39, 46, 57, 79]
791	[67, 139, 196, 208]
792	[50, 54, 62, 64, 89, 190]
793	[21, 43, 89]
794	[11, 23, 25, 34, 62, 111, 115, 123, 184]
795	[27, 40, 46, 89, 92]
796	[53, 74, 81, 105, 204]
797	[4, 28, 37, 39, 65, 130, 147, 154, 201]
798	[39, 77, 106, 108, 220]
799	[29, 122]
800	[1, 14, 18, 22, 30, 67, 181, 193]
801	[71, 122, 124, 131]
802	[8, 18, 123, 180, 219, 224]
803	[27, 82, 100, 137]
804	[36, 55, 92, 140, 178]
805	[2, 23, 58, 106]
806	[6, 7, 31, 44, 46, 47, 160]
807	[91, 99, 113, 115, 209, 221]
808	[21, 27, 36, 43, 68]
809	[51, 89, 162, 188, 195, 216]
810	[1, 12, 16, 17, 27, 33, 37, 59, 183, 223]
811	[11, 40, 61]
812	[1, 13, 45, 80, 98, 163, 219]
813	[51, 77, 109, 110, 120]
814	[2, 6, 10, 15, 51, 62, 153, 193]
815	[10, 62, 107]
816	[4, 10, 24, 95, 120, 129, 130, 145]
817	[93, 132, 169, 178, 219]
818	[9, 17, 22, 41, 44, 56, 128, 145, 179]
819	[20, 42]
820	[4, 27, 36, 85, 110, 118]
821	[47, 50, 56, 69, 84]
822	[28, 31, 76, 104, 110, 112]
823	[36, 40]
824	[17, 39, 48, 109, 136, 215]
825	[53, 122]
826	[3, 5, 83, 107, 155, 167]
827	[62, 89, 99]
828	[0, 5, 145, 173, 218]
829	[6, 72]
830	[58, 123, 178, 209]
831	[11, 18, 69, 78, 83, 197]
832	[98, 119]
833	[30, 43, 56, 79]
834	[24, 71, 189, 192]
835	[41, 65, 178, 192]
836	[0, 11]
837	[26, 51, 112, 156, 175]
838	[17, 25, 55, 65]
839	[60, 101, 154, 166, 182, 220]
840	[16, 21, 37, 48, 88, 131, 171]
841	[21, 27, 99, 188, 214]
842	[21, 33, 75]
843	[4, 36, 53, 124, 126, 128, 156]
844	[63, 78, 116, 130, 140, 188]
845	[4, 18, 49, 134, 149, 153, 193]
846	[42, 62, 70]
847	[1, 8, 20, 99, 154, 175]
848	[58, 75, 140, 159, 163, 216]
849	[29, 54, 71]
850	[8, 44, 58, 114, 130, 153, 227]
851	[9, 28, 41, 81, 132, 210, 217]
852	[29, 61]
853	[12, 29, 44, 62, 79]
854	[0, 10, 57]
855	[4, 14, 33, 40, 68, 96]
856	[23, 25, 44, 151, 156, 169]
857	[57, 91, 93, 99, 118, 141, 193]
858	[2, 24, 28, 54, 71, 80, 225]
859	[6, 13, 15, 115, 167, 193]
860	[48, 65, 107, 124, 128, 174]
861	[7, 77, 184, 195, 211]
862	[71, 78, 106, 135, 169, 205]
863	[70, 86, 97, 104, 170, 188]
864	[4, 11, 15, 76, 132]
865	[5, 10, 58, 133]
866	[56, 59, 67, 74, 140, 205]
867	[5, 15, 39, 43, 93, 138, 214]
868	[19, 31, 48, 110, 178, 186, 187, 206]
869	[30, 84, 85, 168, 171]
870	[1, 11, 70, 84, 206]
871	[4, 18, 78]
872	[26, 73, 100, 103, 133, 136, 162]
873	[124, 127, 194]
874	[33, 112, 125, 126]
875	[5, 28, 32, 104, 132]
876	[2, 29, 44, 64, 112, 170]
877	[5, 32, 107, 114, 121]
878	[127, 147, 148, 149, 213]
879	[35, 58, 148]
880	[8, 26, 76, 100, 112, 135]
881	[97, 112, 140, 191, 226]
882	[4, 20, 47, 59]
883	[4, 61, 67, 77, 91, 133, 168, 172, 204]
884	[1, 9, 42, 59, 89, 117, 134, 183]
885	[47, 62, 74]
886	[45, 61, 65, 86, 105, 115]
887	[93, 95, 116]
888	[21, 40, 81, 106, 121]
889	[19, 44, 89, 106]
890	[12, 26, 58, 156, 184, 218, 219]
891	[60, 78, 137, 196]
892	[37, 46, 109]
893	[29, 108, 120, 183]
894	[7, 38, 76, 80]
895	[3, 33, 36, 148, 172, 215]
896	[4, 23]
897	[30, 39]
898	[48, 64, 101, 134, 158, 211]
899	[52, 62, 191]
900	[12, 36, 50, 177, 182, 206, 212]
901	[94, 124, 194]
902	[46, 66, 99, 102, 141]
903	[38, 64, 72, 84]
904	[36, 57, 77, 139, 153, 158]
905	[2, 52, 61, 99]
906	[43, 60, 138, 147, 183]
907	[10, 50, 91, 109, 131, 166, 182]
908	[49]
909	[2, 33, 123]
910	[16, 28, 44, 46, 49, 51, 52, 74, 213]
911	[5, 40]
912	[32, 40, 81]
913	[50, 84, 115, 125, 131, 164]
914	[9, 29, 116]
915	[16, 17, 19, 43, 100, 138, 142]
916	[17, 25, 61, 62, 63, 100, 193]
917	[8, 22, 54, 124]
918	[5, 18, 23, 44, 85, 199, 203]
919	[9, 92, 94, 107, 138, 142, 196]
920	[7, 15, 60, 62, 92]
921	[4, 13]
922	[65, 69]
923	[13, 24, 198, 203, 213]
924	[40, 42, 57, 88, 101, 122, 158]
925	[87, 109]
926	[45, 54, 80]
927	[12, 36, 110, 150]
928	[24, 49, 91, 104, 124, 153, 211]
929	[50, 54]
930	[0, 37, 74, 100, 185, 192]
931	[13, 46, 81, 110, 135, 200, 215]
932	[54, 65, 91, 143, 197, 203, 223]
933	[25, 73, 107, 150, 176, 194]
934	[47, 49, 64, 106, 139]
935	[43, 44, 91, 103, 105, 169]
936	[1, 56, 115, 126, 130, 169, 192]
937	[17, 30, 54, 72, 75]
938	[43, 81, 185, 199]
939	[8, 104]
940	[8, 15, 26, 82, 122, 147, 180]
941	[69, 96, 105, 129, 156, 179]
942	[1, 16, 29, 88, 119, 142]
943	[5, 30, 72, 168]
944	[28, 49, 60, 61, 142, 194, 220]
945	[4, 8, 33, 95, 118, 119, 139, 156, 168]
946	[7, 88, 96, 160, 161, 220]
947	[32, 110, 136, 139, 156, 186]
948	[28, 33, 73, 108, 144, 150, 200]
949	[32, 48, 71, 82, 155, 205]
950	[118, 185, 190]
951	[8, 70, 152, 155, 174]
952	[57, 59, 150, 171]
953	[40, 72, 78, 79, 128, 142, 166, 188, 189]
954	[51, 85, 94, 95, 122, 212]
955	[12, 99, 106]
956	[3, 8, 37, 41, 99, 107, 149]
957	[0, 27, 58, 64, 67, 85, 93, 199, 220]
958	[1, 6, 42, 81, 88]
959	[36, 114, 142, 150, 154]
960	[54, 63, 87, 95]
961	[6, 19, 52, 55, 98, 106, 151, 154, 186]
962	[21, 34, 40, 42, 63, 77, 78, 110, 160]
963	[4, 30, 50, 75, 106]
964	[27, 53, 85, 92, 113]
965	[85, 99, 144, 195]
966	[2, 18, 40, 75, 87, 107]
967	[47, 50, 72]
968	[6, 7, 11, 12, 84, 139, 178]
969	[12, 21, 42, 47, 78, 85, 205]
970	[77, 123, 160, 197, 208]
971	[2, 13, 46, 128, 173]
972	[50, 121, 124]
973	[74, 143, 148, 187, 196, 199]
974	[25, 57, 63, 84, 98, 100]
975	[39, 52, 105, 208]
976	[34, 52, 72, 80, 85]
977	[2, 59, 70, 73, 195]
978	[6, 87, 102, 164, 165, 173]
979	[2, 13, 15, 26, 108, 127, 169, 186]
980	[16, 75, 122, 135, 196]
981	[22, 44, 53, 59]
982	[34, 64, 70]
983	[114, 181]
984	[58, 91, 149, 196, 198]
985	[16, 26, 44, 115, 127, 136, 171]
986	[70, 75, 137]
987	[26, 70, 99, 143, 185, 196]
988	[3, 6, 54, 66, 67, 70, 202]
989	[61, 104, 110, 111, 150]
990	[14, 131, 168, 171]
991	[8, 23, 37, 159, 177, 192, 205, 227]
992	[3, 38, 43, 103, 116]
993	[9, 24, 90]
994	[2, 3, 16, 36, 49, 60, 64]
995	[38, 85, 133, 152, 157, 167]
996	[64, 115, 137, 152]
997	[1, 8, 38, 56, 119, 214]
998	[3, 27, 33, 63, 108, 109]
999	[101, 124, 176, 197, 217]
